,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现
31355,DD201708167493972686286826074,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/9/12 1:38,A,已出货未退款,已提现
31360,DD2017062721140422D40BEF5B01C,E43A6E078A04172,2.0,2.0,雪力矿泉水,2017/9/12 8:01,A,已出货未退款,已提现
31372,DD201708167493106184068429591,E43A6E078A04172,4.0,4.0,450ml美汁源果粒橙,2017/9/12 9:06,A,已出货未退款,已提现
31381,DD201706131740468469FB3964973,E43A6E078A04172,3.0,3.0,雪碧（500ml）,2017/9/12 10:50,A,已出货未退款,已提现
31390,DD2017083001050786F3FD5D87A83,E43A6E078A04172,1.0,1.0,香豆干,2017/9/12 12:22,A,已出货未退款,已提现
31394,DD20170819142119881229445F1FD,E43A6E078A04172,4.0,4.0,银鹭八宝粥,2017/9/12 13:13,A,已出货未退款,已提现
31403,DD20170827122451108144CD0FAA0,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/9/12 14:24,A,已出货未退款,已提现
31414,DD2017062614520911E096B3F7FC4,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/9/12 15:47,A,已出货未退款,已提现
31430,DD20170729201006243EE89B2E719,E43A6E078A04172,4.0,4.0,营养快线,2017/9/12 16:44,A,已出货未退款,已提现
31452,DD201708167493571711577990995,E43A6E078A04172,5.5,5.5,205g伊利安慕希原味,2017/9/12 19:05,A,已出货未退款,已提现
31468,DD201708167493210077340906253,E43A6E078A04172,4.5,4.5,50g双层百力滋特浓番茄味,2017/9/12 19:43,A,已出货未退款,已提现
31489,DD20170818140459425C2A935FDB4,E43A6E078A04172,3.0,3.0,果粒橙,2017/9/13 0:00,A,已出货未退款,已提现
31490,DD201708167493868481316183024,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/13 0:24,A,已出货未退款,已提现
31509,DD201708167493194201513952704,E43A6E078A04172,4.5,4.5,50g上好佳日式鱼果,2017/9/13 8:54,A,已出货未退款,已提现
31510,DD2017063017151917195CB15CDE4,E43A6E078A04172,1.5,1.5,小鱼仔,2017/9/13 8:54,A,已出货未退款,已提现
31525,DD201708167493166460093859303,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧,2017/9/13 9:03,A,已出货未退款,已提现
31538,DD201708167493576173263936016,E43A6E078A04172,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/13 9:20,A,已出货未退款,已提现
31541,DD201708167493779575117771519,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/13 9:24,A,已出货未退款,已提现
31543,DD201708167493868019575221477,E43A6E078A04172,3.0,3.0,250ml维他柠檬茶,2017/9/13 9:27,A,已出货未退款,已提现
31550,DD2017071621212534334B02A4DBD,E43A6E078A04172,3.0,3.0,果粒橙,2017/9/13 9:52,A,已出货未退款,已提现
31564,DD201708167493166372174634173,E43A6E078A04172,5.5,5.5,205g伊利安慕希原味,2017/9/13 11:46,A,已出货未退款,已提现
31566,DD201708167493715400318923405,E43A6E078A04172,3.6,3.6,32g卫龙亲嘴烧,2017/9/13 11:52,A,已出货未退款,已提现
31567,DD2017081674930768735154853208,E43A6E078A04172,4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/13 11:52,A,已出货未退款,已提现
31585,DD20170816749369263792904981,E43A6E078A04172,13.5,13.5,80g香飘飘椰果奶茶原味,2017/9/13 12:21,A,已出货未退款,已提现
31592,DD20170717215355114D93F31C313,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/13 12:49,A,已出货未退款,已提现
31603,DD201708167493662468943982979,E43A6E078A04172,4.0,4.0,农夫果园,2017/9/13 13:40,A,已出货未退款,已提现
31627,DD201708167493632987289771742,E43A6E078A04172,4.5,4.5,55g奥利奥原味芝士饼干,2017/9/13 15:28,A,已出货未退款,已提现
31638,DD201708167493742547699596296,E43A6E078A04172,4.0,4.0,85g统一老坛酸菜牛肉面,2017/9/13 15:59,A,已出货未退款,已提现
31641,DD201708167493929587844647824,E43A6E078A04172,3.0,3.0,统一绿茶,2017/9/13 16:00,A,已出货未退款,已提现
31647,DD201708167493108277784143154,E43A6E078A04172,4.5,4.5,250ml燕塘原味酸奶,2017/9/13 16:11,A,已出货未退款,已提现
31652,DD2017071720452633D3C4CADA3A0,E43A6E078A04172,3.0,3.0,果粒橙,2017/9/13 16:25,A,已出货未退款,已提现
31653,DD201708167493605697602694877,E43A6E078A04172,1.5,1.5,12g劲仔小鱼麻辣味,2017/9/13 16:27,A,已出货未退款,已提现
31671,DD2017062404293524A8F33169555,E43A6E078A04172,4.0,4.0,脉动,2017/9/13 16:55,A,已出货未退款,已提现
31678,DD201708167493108186965317854,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/13 17:21,A,已出货未退款,已提现
31692,DD201708167493971264127965983,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/13 18:42,A,已出货未退款,已提现
31700,DD2017060512054385CF88878F19E,E43A6E078A04172,3.0,3.0,雪碧（500ml）,2017/9/13 18:59,A,已出货未退款,已提现
31702,DD201708167493106674840984831,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/13 19:07,A,已出货未退款,已提现
31707,DD201708167493666570773048378,E43A6E078A04172,4.0,4.0,无穷农场盐_鸡蛋,2017/9/13 19:16,A,已出货未退款,已提现
31734,DD2017071014365459872D38604CE,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/9/14 2:07,A,已出货未退款,已提现
31747,DD20170724181408756BBC8B1B713,E43A6E078A04172,3.0,3.0,熊字饼,2017/9/14 8:49,A,已出货未退款,已提现
31750,DD2017081674930517813419300481,E43A6E078A04172,0.8,0.8,20g咪咪虾条马来西亚风味,2017/9/14 8:57,A,已出货未退款,已提现
31751,DD201706281752295624CB683E6C1,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/14 8:58,A,已出货未退款,已提现
31768,DD201708167493699703258674535,E43A6E078A04172,5.5,5.5,86g合味道海鲜风味,2017/9/14 9:22,A,已出货未退款,已提现
31771,DD201706291509341014D33F7900C,E43A6E078A04172,10.0,10.0,口味王槟榔（红）,2017/9/14 9:25,A,已出货未退款,已提现
31772,DD20170816749366245316400167,E43A6E078A04172,4.0,4.0,85g统一老坛酸菜牛肉面,2017/9/14 9:41,A,已出货未退款,已提现
31775,DD201708167493470946929284412,E43A6E078A04172,12.5,12.5,100g*5瓶益力多,2017/9/14 9:51,A,已出货未退款,已提现
31781,DD201708167493789188353586213,E43A6E078A04172,3.0,3.0,85g新麦潮手撕面包（提子味）,2017/9/14 10:16,A,已出货未退款,已提现
31786,DD2017072618125240111BF5F85AD,E43A6E078A04172,6.0,6.0,红牛,2017/9/14 10:49,A,已出货未退款,已提现
31796,DD201708167493165913699674804,E43A6E078A04172,5.0,5.0,30g元朗小蛋卷,2017/9/14 11:30,A,已出货未退款,已提现
31802,DD2017071020210117873DD632A20,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/14 12:00,A,已出货未退款,已提现
31823,DD201708167493742620947349526,E43A6E078A04172,3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017/9/14 12:31,A,已出货未退款,已提现
31827,DD201708167493618002212171286,E43A6E078A04172,3.0,3.0,250ml维他奶低糖原味,2017/9/14 12:35,A,已出货未退款,已提现
31829,DD2017072816231945F1715A0B9C2,E43A6E078A04172,4.0,4.0,营养快线,2017/9/14 12:36,A,已出货未退款,已提现
31830,DD201708167493500688026170955,E43A6E078A04172,7.5,7.5,雀巢咖啡,2017/9/14 12:41,A,已出货未退款,已提现
31840,DD201706151327497974B6EF13C73,E43A6E078A04172,3.0,3.0,统一绿茶,2017/9/14 12:56,A,已出货未退款,已提现
31875,DD201708167493656055398812261,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/9/14 15:03,A,已出货未退款,已提现
31880,DD201708167493740627779665086,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/9/14 15:08,A,已出货未退款,已提现
31881,DD201708167493120846938575368,E43A6E078A04172,2.5,2.5,85g新麦潮北海道吐司,2017/9/14 15:08,A,已出货未退款,已提现
31883,DD2017081917345515803F2E131AB,E43A6E078A04172,1.5,1.5,鸭翅,2017/9/14 15:09,A,已出货未退款,已提现
31884,DD2017073013240250AFA12DFD6C5,E43A6E078A04172,3.0,3.0,雪碧（500ml）,2017/9/14 15:11,A,已出货未退款,已提现
31891,DD201708167493671375883224865,E43A6E078A04172,4.0,4.0,68g好丽友巧克力派2枚,2017/9/14 15:25,A,已出货未退款,已提现
31892,DD2017081674930031949483241962,E43A6E078A04172,4.0,4.0,新麦潮天然酵母面包（牛奶风味）,2017/9/14 15:25,A,已出货未退款,已提现
31898,DD20170810224312412771D4F6DBD,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/9/14 15:34,A,已出货未退款,已提现
31901,DD201708167493971016467262046,E43A6E078A04172,4.0,4.0,脉动,2017/9/14 15:44,A,已出货未退款,已提现
31909,DD201708167493104536070857491,E43A6E078A04172,0.8,0.8,咪咪虾条马来西亚风味,2017/9/14 15:56,A,已出货未退款,已提现
31911,DD201708167493970995719219677,E43A6E078A04172,4.0,4.0,营养快线,2017/9/14 16:06,A,已出货未退款,已提现
31923,DD201708167493848963079539705,E43A6E078A04172,4.0,4.0,250ml燕塘甜牛奶,2017/9/14 16:43,A,已出货未退款,已提现
31927,DD201708167493104499398236003,E43A6E078A04172,4.5,4.5,50g上好佳日式鱼果,2017/9/14 16:45,A,已出货未退款,已提现
31944,DD2017071912201011560109A35AE,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/9/14 17:19,A,已出货未退款,已提现
31954,DD201708167493740200531797548,E43A6E078A04172,4.5,4.5,40g乐事薯片黄瓜味,2017/9/14 17:23,A,已出货未退款,已提现
31962,DD20170720141056802851A4B324A,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/14 17:50,A,已出货未退款,已提现
31969,DD201708167493862614563329867,E43A6E078A04172,9.0,9.0,40g上好佳日式鱼果,2017/9/14 18:14,A,已出货未退款,已提现
31970,DD201708167493199869391604729,E43A6E078A04172,4.5,4.5,600ml脉动青柠,2017/9/14 18:14,A,已出货未退款,已提现
31973,DD20170804205612589B3A7FB204A,E43A6E078A04172,3.0,3.0,卫龙大面筋,2017/9/14 18:21,A,已出货未退款,已提现
31976,DD201708167493491866089540712,E43A6E078A04172,8.0,8.0,160g盼盼手撕面包,2017/9/14 18:23,A,已出货未退款,已提现
31979,DD2017072014071811E7D75658B54,E43A6E078A04172,6.0,6.0,雀巢咖啡,2017/9/14 18:24,A,已出货未退款,已提现
31982,DD201708167493949953214726527,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/14 18:26,A,已出货未退款,已提现
31994,DD201706240636398890D916514FD,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/9/14 18:51,A,已出货未退款,已提现
31998,DD2017071915134963C81D49F924F,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/14 19:08,A,已出货未退款,已提现
32001,DD201708167493970322676518835,E43A6E078A04172,4.0,4.0,脉动,2017/9/14 19:12,A,已出货未退款,已提现
32027,DD201708167493348277982354044,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/9/14 20:19,A,已出货未退款,已提现
32028,DD20170720140637767663F90C081,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/14 20:19,A,已出货未退款,已提现
32037,DD20170816749397016207319256,E43A6E078A04172,4.0,4.0,营养快线,2017/9/14 21:30,A,已出货未退款,已提现
32039,DD201706201754067152BA7C81AEC,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/14 21:36,A,已出货未退款,已提现
32048,DD20170727033323233826B3FB9FE,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/14 22:20,A,已出货未退款,已提现
32060,DD2017061217503362A09CE5FDECA,E43A6E078A04172,3.0,3.0,统一冰红茶,2017/9/14 23:06,A,已出货未退款,已提现
32072,DD2017072011294427A5B1B4889F1,E43A6E078A04172,4.0,4.0,脉动,2017/9/15 1:14,A,已出货未退款,已提现
32087,DD20170719124506230245573C8C6,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/15 8:03,A,已出货未退款,已提现
32103,DD201708167493206448789050766,E43A6E078A04172,4.5,4.5,40g乐事薯片黄瓜味,2017/9/15 8:55,A,已出货未退款,已提现
32104,DD201708167493101196685482755,E43A6E078A04172,4.5,4.5,52g旺旺仙贝,2017/9/15 8:59,A,已出货未退款,已提现
32105,DD20170712070808629DA07CDBE1F,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/9/15 9:00,A,已出货未退款,已提现
32127,DD201708167493297587272460924,E43A6E078A04172,10.0,10.0,250ml维他原味豆奶,2017/9/15 9:40,A,已出货未退款,已提现
32130,DD20170722032347350AD8990D33C,E43A6E078A04172,4.0,4.0,脉动,2017/9/15 9:44,A,已出货未退款,已提现
32134,DD201708167493206408221008667,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/9/15 10:09,A,已出货未退款,已提现
32145,DD201708167493576868798555865,E43A6E078A04172,5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/9/15 10:40,A,已出货未退款,已提现
32155,DD20170816749316543003201549,E43A6E078A04172,36.0,36.0,260g马来西亚进口茱蒂丝口口香饼干,2017/9/15 11:16,A,已出货未退款,已提现
32162,DD2017072918225990FF1901D737F,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/15 11:59,A,已出货未退款,已提现
32163,DD201708167493621169179271688,E43A6E078A04172,4.5,4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/9/15 12:01,A,已出货未退款,已提现
32166,DD201708167493884530973560703,E43A6E078A04172,6.0,6.0,250ml红牛,2017/9/15 12:05,A,已出货未退款,已提现
32173,DD20170819152829105BCE88EFF91,E43A6E078A04172,2.5,2.5,伊利优酸乳,2017/9/15 12:17,A,已出货未退款,已提现
32197,DD201708167493405333994180791,E43A6E078A04172,5.0,5.0,268ml雀巢咖啡丝滑拿铁,2017/9/15 12:37,A,已出货未退款,已提现
32198,DD201708167493135402863026286,E43A6E078A04172,4.0,4.0,85g新麦潮北海道吐司,2017/9/15 12:37,A,已出货未退款,已提现
32214,DD201708167493100617370714373,E43A6E078A04172,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/9/15 13:25,A,已出货未退款,已提现
32218,DD201708167493352389548314736,E43A6E078A04172,3.5,3.5,250ml维他奶巧克力味,2017/9/15 13:31,A,已出货未退款,已提现
32223,DD201708071001098171956EAE84C,E43A6E078A04172,3.0,3.0,统一绿茶,2017/9/15 13:39,A,已出货未退款,已提现
32227,DD201707041126369862B5697C876,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/15 13:48,A,已出货未退款,已提现
32232,DD201708167493205293974845969,E43A6E078A04172,7.0,7.0,优益C活菌型乳酸菌饮品,2017/9/15 13:57,A,已出货未退款,已提现
32233,DD201708167493461923009745237,E43A6E078A04172,3.0,3.0,250ml维他奶低糖原味,2017/9/15 13:58,A,已出货未退款,已提现
32256,DD2017070609261260F5827685D41,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/15 14:41,A,已出货未退款,已提现
32258,DD20170710152905864E82A8B9ECF,E43A6E078A04172,3.0,3.0,统一绿茶,2017/9/15 14:43,A,已出货未退款,已提现
32275,DD201708167493734373505322426,E43A6E078A04172,6.5,6.5,250ml红牛,2017/9/15 15:18,A,已出货未退款,已提现
32276,DD2017081674930998475848639496,E43A6E078A04172,4.0,4.0,85g新麦潮北海道吐司,2017/9/15 15:18,A,已出货未退款,已提现
32278,DD20170807110247660D63719E8C4,E43A6E078A04172,4.0,4.0,脉动,2017/9/15 15:25,A,已出货未退款,已提现
32287,DD2017073018484016FB3D749F61C,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/15 15:44,A,已出货未退款,已提现
32292,DD201708167493100364646812713,E43A6E078A04172,9.0,9.0,250ml维他柠檬茶,2017/9/15 15:48,A,已出货未退款,已提现
32302,DD201708167493969815097484926,E43A6E078A04172,6.0,6.0,红牛,2017/9/15 16:00,A,已出货未退款,已提现
32306,DD2017071812155750D5BAD68F834,E43A6E078A04172,3.0,3.0,熊字饼,2017/9/15 16:06,A,已出货未退款,已提现
32311,DD201708167493642788477769958,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/15 16:09,A,已出货未退款,已提现
32323,DD2017063008195370F859822742A,E43A6E078A04172,4.0,4.0,营养快线,2017/9/15 16:29,A,已出货未退款,已提现
32330,DD201708167493999009926197402,E43A6E078A04172,2.5,2.5,伊利优酸乳,2017/9/15 16:41,A,已出货未退款,已提现
32344,DD2017081674930313212517673692,E43A6E078A04172,3.0,3.0,旺仔牛奶145ml,2017/9/15 16:56,A,已出货未退款,已提现
32345,DD2017062612192326E4507D434BA,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/15 16:56,A,已出货未退款,已提现
32356,DD201708167493585861250072653,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/9/15 17:03,A,已出货未退款,已提现
32358,DD201708167493969382261751386,E43A6E078A04172,6.0,6.0,红牛,2017/9/15 17:06,A,已出货未退款,已提现
32362,DD201707231509006887584781C5F,E43A6E078A04172,3.0,3.0,可口可乐（500ml）,2017/9/15 17:09,A,已出货未退款,已提现
32367,DD20170606140707343887DA4CC5B,E43A6E078A04172,3.5,3.5,冰糖雪梨,2017/9/15 17:16,A,已出货未退款,已提现
32380,DD201708167493665625663383798,E43A6E078A04172,6.0,6.0,370g泰奇八宝粥,2017/9/15 17:30,A,已出货未退款,已提现
32383,DD201708167493806452685480123,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/9/15 17:31,A,已出货未退款,已提现
32418,DD201706280044258916D56B74AAA,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/15 18:12,A,已出货未退款,已提现
32433,DD201708167493851287072407987,E43A6E078A04172,4.5,4.5,500ml加多宝,2017/9/15 18:27,A,已出货未退款,已提现
32444,DD20170710175808851D61CB5261D,E43A6E078A04172,3.0,3.0,果粒橙,2017/9/15 18:38,A,已出货未退款,已提现
32445,DD201708167493204423632183937,E43A6E078A04172,4.0,4.0,500ml统一阿萨姆奶茶,2017/9/15 18:39,A,已出货未退款,已提现
32449,DD201708167493969138613672715,E43A6E078A04172,1.5,1.5,香脆肠,2017/9/15 19:05,A,已出货未退款,已提现
32451,DD201708167493741857917001575,E43A6E078A04172,9.0,9.0,250ml燕塘原味酸奶,2017/9/15 19:11,A,已出货未退款,已提现
32452,DD2017081674930947855703113365,E43A6E078A04172,3.5,3.5,可乐可乐,2017/9/15 19:11,A,已出货未退款,已提现
32460,DD2017070820300972B09C477F1D6,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/15 19:27,A,已出货未退款,已提现
32462,DD2017081674930998518498007355,E43A6E078A04172,4.5,4.5,65g卫龙亲嘴豆皮,2017/9/15 19:32,A,已出货未退款,已提现
32468,DD2017081674930461300343371215,E43A6E078A04172,4.5,4.5,600ml脉动青柠,2017/9/15 19:49,A,已出货未退款,已提现
32469,DD201708167493988672463977129,E43A6E078A04172,4.5,4.5,阿萨姆奶茶,2017/9/15 19:49,A,已出货未退款,已提现
32472,DD201708167493692107976345472,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/15 19:51,A,已出货未退款,已提现
32475,DD2017081674930997243100307943,E43A6E078A04172,3.0,3.0,45g双汇泡面拍挡,2017/9/15 19:55,A,已出货未退款,已提现
32486,DD2017073020151996AD5E31912AB,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/9/15 21:18,A,已出货未退款,已提现
32487,DD20170717204759836C51D52DCB9,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017/9/15 21:34,A,已出货未退款,已提现
32517,DD20170627075307220B80A1E1341,E43A6E078A04172,10.0,10.0,口味王槟榔（红）,2017/9/16 8:09,A,已出货未退款,已提现
32518,DD20170720122712751036D9ACD6B,E43A6E078A04172,3.0,3.0,可口可乐最新款,2017/9/16 8:18,A,已出货未退款,已提现
32526,DD201708167493625763917629316,E43A6E078A04172,4.5,4.5,500ml营养快线原味,2017/9/16 8:49,A,已出货未退款,已提现
32531,DD2017060915411283DEA319F6E0C,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/16 8:54,A,已出货未退款,已提现
32545,DD20170604115934782507443EA37,E43A6E078A04172,4.0,4.0,阿萨姆奶茶,2017/9/16 9:05,A,已出货未退款,已提现
32559,DD2017081674930976220809793313,E43A6E078A04172,4.5,4.5,68g好丽友巧克力派2枚,2017/9/16 10:01,A,已出货未退款,已提现
32560,DD20170725041943494D33AE35616,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/9/16 10:08,A,已出货未退款,已提现
32567,DD201708167493203843443344925,E43A6E078A04172,3.0,3.0,40g双汇玉米热狗肠,2017/9/16 10:26,A,已出货未退款,已提现
32581,DD20170816749358213705845929,E43A6E078A04172,9.0,9.0,80g四洲粟一烧烧烤味,2017/9/16 12:03,A,已出货未退款,已提现
32583,DD201708167493726123763984427,E43A6E078A04172,4.5,4.5,600ml脉动青柠,2017/9/16 12:06,A,已出货未退款,已提现
